article;list_price;buying_price;buying_price_self;discount;discount_self;description;weight;DLNR
625125594R;29.33;23.96;21.15;18.3;27.9;HALTER       DI42;430;7455
625125608R;70.36;57.48;50.73;18.3;27.9;HALTER       FA46;505;7455
625126536R;127.97;104.55;92.27;18.3;27.9;HALTER       FU42;345;7455
625126871R;110.46;90.25;79.64;18.3;27.9;HALTER       JK41;530;7455
625127042R;57.42;46.91;41.40;18.3;27.9;HALTER       RN41;440;7455
625128252R;93.47;76.36;67.39;18.3;27.9;HALTER       DA42;270;7455
625129561R;18.29;14.94;13.19;18.3;27.9;VERSTAERKUNG DN42;590;7455
625130122R;82.06;67.04;59.17;18.3;27.9;HALTER       4A42;190;7455
625131475R;150.48;122.94;108.50;18.3;27.9;HALTER       DO46;700;7455
625131566R;39.38;32.17;28.39;18.3;27.9;TRAVERSE     DI42;448;7455
625132046R;70.36;57.48;50.73;18.3;27.9;HALTER       DA42;360;7455
625133170R;57.42;46.91;41.40;18.3;27.9;HALTER       RN41;470;7455
625133355R;31.01;25.34;22.36;18.3;27.9;HALTER       DI42;440;7455
625133897R;93.47;76.36;67.39;18.3;27.9;HALTER       YM42;270;7455
625133904R;66.20;54.09;47.73;18.3;27.9;HALTER       DA42;140;7455
625134614R;40.12;32.78;28.93;18.3;27.9;HALTER       QN88;815;7455
625135212R;70.36;57.48;50.73;18.3;27.9;HALTER       FA55;515;7455
625135711R;28.38;23.19;20.46;18.3;27.9;HALTER       RN42;210;7455
625138842R;124.63;101.82;89.86;18.3;27.9;HALTER       FA42;375;7455
625139795R;66.55;54.37;47.98;18.3;27.9;HALTER       RN42;230;7455
62520JY00A;391.33;203.10;160.05;48.1;59.1;FRONTMASKE   QQ42;8585;7455
625203199R;101.10;82.60;72.89;18.3;27.9;HALTER       4A42;340;7455
625210007R;49.16;40.16;35.44;18.3;27.9;TRAVERSE     UP41;210;7455
625215642R;7.16;5.85;5.16;18.3;27.9;HALTER       TM41;130;7455
625222924R;18.29;14.94;13.19;18.3;27.9;HALTER       JK19;62;7455
625224358R;307.98;251.62;222.05;18.3;27.9;HALTER       DN42;700;7455
625228603R;18.29;14.94;13.19;18.3;27.9;HALTER       RN19;65;7455
625231525R;9.26;7.57;6.68;18.3;27.9;HALTER       7U19;65;7455
625232945R;307.98;251.62;222.05;18.3;27.9;HALTER       XX42;700;7455
625236129R;28.87;23.59;20.82;18.3;27.9;HALTERUNG    JK19;95;7455
625236716R;18.29;14.94;13.19;18.3;27.9;HALTER       JK19;63;7455
625237934R;9.06;7.40;6.53;18.3;27.9;HALTER       QN19;106;7455
625239450R;9.26;7.57;6.68;18.3;27.9;HALTER       7U19;80;7455
625259697R;56.03;45.78;40.40;18.3;27.9;HALTEWINKEL  YM46;140;7455
625267121R;56.03;45.78;40.40;18.3;27.9;HALTEWINKEL  YM46;140;7455
62549JY00A;8.37;6.84;6.03;18.3;27.9;HALTER       QQ42;215;7455
625540005R;13.72;7.12;5.61;48.1;59.1;HALTER       YT42;185;7455
625540023R;275.98;213.61;187.67;22.6;32;KLAMMERSATZ  RN42;771;7455
625540044R;230.54;178.44;156.77;22.6;32;REP.SATZ     DH42;640;7455
625540262R;197.03;152.50;133.98;22.6;32;REP.SATZ SCENIC3;565;7455
625540505R;210.01;162.55;142.81;22.6;32;REP.KIT FRONT;585;7455
625540620R;187.80;145.36;127.70;22.6;32;KLAMMERSATZ  CJ42;680;7455
625541118R;385.82;298.62;262.36;22.6;32;KLAMMERSATZ  GA42;0;7455
625541148R;188.98;146.27;128.51;22.6;32;KLAMMERSATZ  DQ42;520;7455
625541387R;185.10;143.27;125.87;22.6;32;KLAMMERSATZ  FP55;605;7455
625541682R;167.78;129.86;114.09;22.6;32;KLAMMERSATZ  YT42;640;7455
625542033R;189.22;146.46;128.67;22.6;32;REP.-SATZ    JA42;540;7455
625543848R;327.86;253.76;222.94;22.6;32;KLAMMERSATZ  CN42;0;7455
625544692R;441.26;341.54;300.06;22.6;32;KLAMMERSATZ  XX42;938;7455
625545516R;273.94;212.03;186.28;22.6;32;KLAMMERSATZ  7A42;1103;7455
625545820R;280.31;216.96;190.61;22.6;32;BEF.SATZ     4A42;630;7455
625546270R;185.10;143.27;125.87;22.6;32;REP.SATZ     FP55;630;7455
625546653R;241.67;187.05;164.34;22.6;32;REP.-SATZ    TM42;969;7455
625546913R;184.32;142.66;125.34;22.6;32;KLAMMERSATZ  YM42;620;7455
625547556R;193.55;149.81;131.61;22.6;32;REP.SATZ     4A42;495;7455
625548297R;218.35;169.00;148.48;22.6;32;REP.SATZ     3E42;610;7455
625548319R;196.33;151.96;133.50;22.6;32;REP.SATZ SCENIC3;545;7455
625548471R;199.04;154.06;135.35;22.6;32;KLAMMERSATZ  DH42;560;7455
625548740R;339.85;263.04;231.10;22.6;32;REP.SATZ     DN42;1077;7455
625548812R;266.99;206.65;181.55;22.6;32;BEF.SATZ     7U42;1060;7455
625549234R;182.79;141.48;124.30;22.6;32;REP.SATZ     DU42;485;7455
625549330R;229.64;177.74;156.16;22.6;32;KLAMMERSATZ  UP48;530;7455
625580027R;32.06;26.19;23.12;18.3;27.9;HALTER       FU52;185;7455
625580028R;32.06;26.19;23.12;18.3;27.9;DAEMPFER     FU52;205;7455
625583791R;21.81;17.82;15.73;18.3;27.9;HALTER       FH46;75;7455
625585527R;13.22;10.80;9.53;18.3;27.9;HALTER       EE55;80;7455
625600014R;66.14;54.04;47.69;18.3;27.9;HALTER       FA46;405;7455
625601013R;111.57;91.15;80.44;18.3;27.9;HALTER       UA46;522;7455
625601311R;19.95;16.30;14.38;18.3;27.9;HALTER       7A46;42;7455
625602939R;54.29;44.35;39.14;18.3;27.9;HALTER       7E46;130;7455
625603364R;55.83;45.61;40.25;18.3;27.9;HALTER       DE46;240;7455
625605698R;99.78;81.52;71.94;18.3;27.9;HALTER       EE55;360;7455
625607681R;88.47;72.28;63.79;18.3;27.9;HALTER       4A46;30;7455
625607776R;55.83;45.61;40.25;18.3;27.9;HALTER       DO38;70;7455
625610015R;66.87;54.63;48.21;18.3;27.9;HALTER       FA46;405;7455
625610156R;55.83;45.61;40.25;18.3;27.9;HALTER       DO80;150;7455
625610663R;112.82;92.17;81.34;18.3;27.9;HALTER       UA46;522;7455
625611684R;43.80;35.78;31.58;18.3;27.9;HALTER       FU46;235;7455
625612626R;99.78;81.52;71.94;18.3;27.9;HALTER       EA80;580;7455
625613117R;64.10;52.37;46.22;18.3;27.9;HALTER       DE44;2500;7455
625613228R;42.10;34.40;30.35;18.3;27.9;HALTER       GB80;0;7455
625613761R;88.47;72.28;63.79;18.3;27.9;HALTER       GA46;50;7455
625614945R;45.07;36.82;32.50;18.3;27.9;HALTER       7E46;70;7455
625618449R;55.83;45.61;40.25;18.3;27.9;HALTER       DE46;270;7455
625618475R;19.84;16.21;14.30;18.3;27.9;HALTER       RN46;42;7455
625643081R;42.18;34.46;30.41;18.3;27.9;HALTER       3A80;100;7455
625643152R;17.99;14.70;12.97;18.3;27.9;HALTER       DN41;160;7455
625647806R;44.11;36.04;31.80;18.3;27.9;HALTER       FU46;220;7455
625651275R;42.18;34.46;30.41;18.3;27.9;HALTER       3A80;100;7455
625653812R;17.99;14.70;12.97;18.3;27.9;HALTER       DN41;150;7455
625762824R;18.29;14.94;13.19;18.3;27.9;HALTER       DI75;320;7455
628106739R;31.06;25.38;22.49;18.3;27.6;RAHMEN       GA55;350;7455
628620283R;118.15;96.53;85.54;18.3;27.6;FUEHRUNG     DO46;370;7455
628665193R;10.83;8.85;7.81;18.3;27.9;BLENDE       2A55;35;7455
628678076R;16.49;13.47;11.89;18.3;27.9;HALTER       2A55;100;7455
628796846R;138.37;113.05;100.18;18.3;27.6;HALTERSATZ   5K55;400;7455
628950001R;34.75;28.39;25.05;18.3;27.9;HALTER       UA55;95;7455
628951918R;226.11;184.73;163.03;18.3;27.9;ZIERLEISTE   YM56;1200;7455
628952615R;29.51;24.11;21.28;18.3;27.9;HALTER       TT55;95;7455
628952659R;133.42;109.00;96.20;18.3;27.9;LEISTE       YM56;1130;7455
628955045R;48.82;39.89;35.20;18.3;27.9;HALTER       CN56;100;7455
628959190R;36.04;29.44;25.98;18.3;27.9;FRONTGRILL   YM56;1020;7455
631000032R;240.45;123.11;103.15;48.8;57.1;KOTFLUEGEL R.UA46;2700;7455
631000142R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3000;7455
631000474R;400.28;204.94;171.72;48.8;57.1;KOTFLUEGEL   5K46;3300;7455
631000558R;149.57;76.58;64.17;48.8;57.1;KOTFLUEGEL   4A46;1170;7455
631001130R;272.05;139.29;116.71;48.8;57.1;KOTFLUEGEL   7U46;1790;7455
631001150R;201.89;103.37;86.61;48.8;57.1;KOTFLUEGEL   FS46;3150;7455
631001198R;1216.00;622.59;521.66;48.8;57.1;KOTFLUEGEL   XX46;8000;7455
631001203R;244.72;125.30;104.98;48.8;57.1;KOTFLUEGEL   7A46;1230;7455
631001319R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3050;7455
631001616R;255.61;130.87;109.66;48.8;57.1;KOTFLUEGEL R YN46;3110;7455
631001746R;246.14;126.02;105.59;48.8;57.1;KOTFLUEGEL R.YT46;340;7455
631002127R;274.53;140.56;117.77;48.8;57.1;KOTFLUEGEL   FU46;880;7455
631002210R;191.24;97.91;82.04;48.8;57.1;KOTFLUEGEL R JA46;1780;7455
631002329R;255.61;130.87;109.66;48.8;57.1;KOTFLUEGEL R YM46;3120;7455
631002345R;274.53;140.56;117.77;48.8;57.1;KOTFLUEGEL   FU46;1230;7455
631002402R;253.48;129.78;108.74;48.8;57.1;KOTFLUEGEL   JN46;3050;7455
631002600R;226.33;115.88;97.10;48.8;57.1;KOTFLUEGEL   DK46;3000;7455
631002636R;341.06;174.62;146.31;48.8;57.1;KOTFLUEGEL   YT44;435;7455
631002838R;233.14;119.37;100.02;48.8;57.1;KOTFLUEGEL   GA46;1720;7455
631002841R;236.37;121.02;101.40;48.8;57.1;KOTFLUEGEL   2A46;1300;7455
631003130R;184.18;94.30;79.01;48.8;57.1;KOTFLUEGEL R.EE47;2820;7455
631003206R;212.99;109.05;91.37;48.8;57.1;KOTFLUEGEL R BW46;1205;7455
631003208R;291.59;149.29;125.09;48.8;57.1;KOTFLUEGEL   7E46;1700;7455
631003362R;212.99;109.05;91.37;48.8;57.1;KOTFL.V.R.   IA46;4800;7455
631003640R;286.38;146.63;122.86;48.8;57.1;KOTFLUEGEL   QQ46;5005;7455
631004264R;222.54;113.94;95.47;48.8;57.1;KOTFLUEGEL   DI46;1800;7455
631004954R;286.38;146.63;122.86;48.8;57.1;KOTFLUEGEL   AA46;540;7455
631005149R;206.37;105.66;88.53;48.8;57.1;KOTFLUEGEL   FA46;1870;7455
631005204R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3310;7455
631005379R;147.68;75.61;63.35;48.8;57.1;KOTFLUEGEL   DC46;4490;7455
631005416R;237.31;121.50;101.81;48.8;57.1;KOTFLUEGEL R 3A46;1490;7455
631005525R;147.68;75.61;63.35;48.8;57.1;KOTFLUEGEL   DC46;4490;7455
631005531R;291.59;149.29;125.09;48.8;57.1;KOTFLUEGEL   7E46;1800;7455
631005737R;262.59;134.45;112.65;48.8;57.1;KOTFLUEGEL   CJ46;1380;7455
631005830R;273.36;139.96;117.27;48.8;57.1;KOTFLUEGEL   DO46;5710;7455
631006076R;232.52;119.05;99.75;48.8;57.1;KOTFL.V.R    DN46;7500;7455
631006363R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3050;7455
631006635R;263.03;134.67;112.84;48.8;57.1;KOTFLUEGEL R 5A46;2980;7455
631006781R;256.32;131.24;109.96;48.8;57.1;KOTFLUEGEL   7A46;910;7455
631006826R;243.54;124.69;104.48;48.8;57.1;KOTFLUEGEL   JS46;3520;7455
631007255R;322.47;165.10;138.34;48.8;57.1;KOTFLUEGEL R CN46;2330;7455
631007297R;179.86;92.09;77.16;48.8;57.1;KOTFLUEGEL R DQ46;6000;7455
631007319R;258.77;132.49;111.01;48.8;57.1;KOTFLUEGEL   7A46;1230;7455
631007341R;373.80;191.39;160.36;48.8;57.1;KOTFLUEGEL   QN46;3999;7455
631007480R;201.18;103.00;86.31;48.8;57.1;KOTFLUEGEL   DE46;2970;7455
631007661R;201.18;103.00;86.31;48.8;57.1;KOTFLUEGEL   DE46;200;7455
631007942R;227.20;116.33;97.47;48.8;57.1;KOTFLUEGEL   XY46;2130;7455
631008097R;310.64;159.05;133.26;48.8;57.1;KOTFLUEGEL   7C46;3620;7455
631008599R;179.86;92.09;77.16;48.8;57.1;KOTFLUEGEL   DQ46;3675;7455
631008669R;274.53;140.56;117.77;48.8;57.1;KOTFLUEGEL   FU46;1150;7455
631008686R;246.14;126.02;105.59;48.8;57.1;KOTFLUEGEL   YT46;3100;7455
631008696R;219.91;112.59;94.34;48.8;57.1;KOTFLUEGEL   4A46;1200;7455
631008701R;240.45;123.11;103.15;48.8;57.1;KOTFLUEGEL R UH46;3175;7455
631008830R;373.80;191.39;160.36;48.8;57.1;KOTFLUEGEL   QN46;1320;7455
631009028R;363.55;186.14;155.96;48.8;57.1;AKOTFLUEGEL  TM46;1100;7455
631009162R;191.24;97.91;82.04;48.8;57.1;KOTFLUEGEL R JA46;1905;7455
631009179R;226.33;115.88;97.10;48.8;57.1;KOTFLUEGEL   DK46;2940;7455
631009441R;206.37;105.66;88.53;48.8;57.1;KOTFLUEGEL R FW46;2080;7455
631009535R;223.66;114.51;95.95;48.8;57.1;KOTFLUEGEL   DI46;1800;7455
631009656R;415.00;212.48;178.04;48.8;57.1;KOTFLUEGEL R.EA56;2500;7455
631009751R;234.31;119.97;100.52;48.8;57.1;KOTFLUEGEL   GA46;250;7455
631009938R;371.58;190.25;159.41;48.8;57.1;KOTFLUEGEL   RN46;1700;7455
631010032R;240.45;123.11;103.15;48.8;57.1;KOTFLUEGEL L.UA46;2700;7455
631010117R;291.59;149.29;125.09;48.8;57.1;KOTFLUEGEL   7E46;1800;7455
631010188R;274.53;140.56;117.77;48.8;57.1;KOTFLUEGEL   FU46;1140;7455
631010315R;363.55;186.14;155.96;48.8;57.1;KOTFLUEGEL   TM46;1000;7455
631010714R;262.78;134.54;112.73;48.8;57.1;KOTFLUEGEL   7A46;1300;7455
631010796R;256.32;131.24;109.96;48.8;57.1;KOTFLUEGEL   7A46;1300;7455
631010917R;237.31;121.50;101.81;48.8;57.1;KOTFLUEGEL L 3A46;1565;7455
631011252R;232.52;119.05;99.75;48.8;57.1;KOTFL.V.L.   DN46;7500;7455
631011356R;243.54;124.69;104.48;48.8;57.1;KOTFLUEGEL   JS46;2310;7455
631011368R;191.24;97.91;82.04;48.8;57.1;KOTFLUEGEL L.JA55;1850;7455
631011470R;206.37;105.66;88.53;48.8;57.1;KOTFLUEGEL   FA46;2000;7455
631011587R;191.24;97.91;82.04;48.8;57.1;KOTFLUEGEL L.JA46;1905;7455
631011712R;301.33;154.28;129.27;48.8;57.1;KOTFLUEGEL   TM46;1040;7455
631011832R;373.80;191.39;160.36;48.8;57.1;KOTFLUEGEL   QQ46;3940;7455
631011876R;273.36;139.96;117.27;48.8;57.1;KOTFLUEGEL   DO46;5412;7455
631012063R;221.23;113.27;94.91;48.8;57.1;KOTFLUEGEL   DE46;32;7455
631012079R;222.54;113.94;95.47;48.8;57.1;KOTFLUEGEL   DI46;1800;7455
631012210R;371.58;190.25;159.41;48.8;57.1;KOTFLUEGEL   RN46;1420;7455
631012248R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3000;7455
631012289R;147.68;75.61;63.35;48.8;57.1;KOTFLUEGEL   DA46;4490;7455
631012718R;179.86;92.09;77.16;48.8;57.1;KOTFLUEGEL L DQ46;6000;7455
631013136R;206.37;105.66;88.53;48.8;57.1;KOTFLUEGEL L FW46;2080;7455
631013159R;212.99;109.05;91.37;48.8;57.1;KOTFLUEGEL L BW46;1205;7455
631013206R;263.03;134.67;112.84;48.8;57.1;KOTFLUEGEL L 5A46;1850;7455
631013304R;246.14;126.02;105.59;48.8;57.1;KOTFLUEGEL   YT46;3240;7455
631013582R;246.14;126.02;105.59;48.8;57.1;KOTFLUEGEL   YT46;3210;7455
631014021R;233.14;119.37;100.02;48.8;57.1;KOTFLUEGEL   GA46;3240;7455
631014221R;255.61;130.87;109.66;48.8;57.1;KOTFLUEGEL   YM46;2630;7455
631014270R;212.99;109.05;91.37;48.8;57.1;KOTFLUEGEL   IA46;1450;7455
631014307R;274.53;140.56;117.77;48.8;57.1;KOFLUEGEL L  FU46;1250;7455
631014506R;320.86;164.28;137.65;48.8;57.1;KOTFLUEGEL L CN46;2170;7455
631014745R;223.66;114.51;95.95;48.8;57.1;KOTFLUEGEL   DI46;2417;7455
631014905R;373.80;191.39;160.36;48.8;57.1;KOTFLUEGEL   QN48;890;7455
631014946R;400.28;204.94;171.72;48.8;57.1;KOTFLUEGEL   5K46;3300;7455
631015392R;244.72;125.30;104.98;48.8;57.1;KOTFLUEGEL   7A46;1020;7455
631015451R;341.06;174.62;146.31;48.8;57.1;KOTFLUEGEL   YU44;4000;7455
631015821R;179.86;92.09;77.16;48.8;57.1;KOTFLUEGEL   DQ55;3669;7455
631015941R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3050;7455
631016077R;200.15;102.48;85.86;48.8;57.1;KOTFLUEGEL L.EE47;1640;7455
631016105R;219.91;112.59;94.34;48.8;57.1;KOTFLUEGEL   4A46;1200;7455
631016113R;226.33;115.88;97.10;48.8;57.1;KOTFLUEGEL   DK46;2810;7455
631016242R;255.61;130.87;109.66;48.8;57.1;KOTFLUEGEL L YN46;3210;7455
631016491R;201.18;103.00;86.31;48.8;57.1;KOTFLUEGEL   7A46;2970;7455
631016817R;286.30;146.59;122.82;48.8;57.1;KOTFLUEGEL   QQ46;4685;7455
631017236R;310.64;159.05;133.26;48.8;57.1;KOTFLUEGEL   OO46;4120;7455
631017242R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;3980;7455
631017245R;147.68;75.61;63.35;48.8;57.1;KOTFLUEGEL   DC46;4490;7455
631017356R;149.57;76.58;64.17;48.8;57.1;KOTFLUEGEL   BA48;1350;7455
631017544R;291.59;149.29;125.09;48.8;57.1;KOTFLUEGEL   7E46;1700;7455
631017551R;226.33;115.88;97.10;48.8;57.1;KOTFLUEGEL   DK46;6750;7455
631017581R;262.12;134.21;112.45;48.8;57.1;KOTFLUEGEL   FU46;1175;7455
631017984R;235.19;120.42;100.90;48.8;57.1;KOTFLUEGEL   2A47;1455;7455
631018073R;262.59;134.45;112.65;48.8;57.1;KOTFLUEGEL   CJ46;1370;7455
631018101R;222.54;113.94;95.47;48.8;57.1;KOTFLUEGEL   DI46;1800;7455
631018221R;240.45;123.11;103.15;48.8;57.1;KOTFLUEGEL L.UH46;3175;7455
631018396R;272.05;139.29;116.71;48.8;57.1;KOTFLUEGEL   7A46;1800;7455
631018426R;286.38;146.63;122.86;48.8;57.1;KOTFLUEGEL   QQ46;5155;7455
631018861R;257.74;131.96;110.57;48.8;57.1;KOTFLUEGEL   7A46;1840;7455
631018882R;268.55;137.50;115.21;48.8;57.1;KOTFLUEGEL   FU46;960;7455
631018938R;1201.41;615.12;515.40;48.8;57.1;KOTFLUEGEL   XX46;8120;7455
631019020R;227.20;116.33;97.47;48.8;57.1;KOTFLUEGEL   XY46;1775;7455
631019140R;253.48;129.78;108.74;48.8;57.1;KOTFLUEGEL   JN46;3050;7455
631019417R;618.35;316.60;265.27;48.8;57.1;RADLAUF LI.  EA56;2500;7455
631019832R;234.31;119.97;100.52;48.8;57.1;KOTFLUEGEL   GA46;1670;7455
631019973R;164.95;84.45;70.76;48.8;57.1;KOTFLUEGEL   DH46;4000;7455
631122166R;246.14;126.02;105.59;48.8;57.1;KOTFLUEGEL   YT46;2800;7455
631123512R;23.02;11.79;9.88;48.8;57.1;ABDECKLEISTE GA46;11;7455
631124063R;224.54;114.96;96.33;48.8;57.1;KOTFLUEGEL V R;680;7455
631125118R;320.22;163.95;137.37;48.8;57.1;KOTFLUEGEL   5K46;2360;7455
631126954R;345.01;176.65;148.01;48.8;57.1;KOTFLUEGEL   5K46;3150;7455
631131667R;183.43;93.92;78.69;48.8;57.1;KS KOTFLUEGEL;7000;7455
631133638R;320.22;163.95;137.37;48.8;57.1;KOTFLUEGEL   5K46;1830;7455
631136221R;256.32;131.24;109.96;48.8;57.1;KOTFLUEGEL   7A46;1500;7455
631138792R;23.02;11.79;9.88;48.8;57.1;HALTER       GA46;250;7455
631139450R;320.22;163.95;137.37;48.8;57.1;KOTFLUEGEL   5K46;3150;7455
631220002R;55.53;45.37;40.04;18.3;27.9;HALTER       UA46;700;7455
631220168R;71.51;58.42;51.56;18.3;27.9;HALTER       YM46;650;7455
631221176R;67.26;54.95;48.49;18.3;27.9;HALTER      !JA46;900;7455
631223715R;41.44;33.86;29.88;18.3;27.9;HALTER       FU46;265;7455
631226477R;73.61;60.14;53.07;18.3;27.9;HALTER       UA46;1420;7455
631228523R;137.79;112.57;99.35;18.3;27.9;HALTER       YT46;805;7455
631232706R;137.97;112.72;99.48;18.3;27.9;HALTER       YT46;805;7455
631232841R;73.61;60.14;53.07;18.3;27.9;HALTER       JA46;1420;7455
631235857R;63.73;52.07;45.95;18.3;27.9;HALTER       JA46;850;7455
631236764R;41.38;33.81;29.83;18.3;27.9;HALTER       FU46;400;7455
631239585R;71.65;58.54;51.66;18.3;27.9;HALTER       YT46;660;7455
631402223R;22.39;18.29;16.14;18.3;27.9;KOTFLUEGEL   EE46;1006;7455
631402287R;89.46;73.09;64.50;18.3;27.9;WINKELBLECH  GA46;34;7455
631402958R;16.27;13.29;11.73;18.3;27.9;HALTER       FU46;30;7455
631403879R;36.05;29.45;25.99;18.3;27.9;HALTER       FU46;25;7455
631408570R;62.25;50.86;44.88;18.3;27.9;HALTER       XY46;40;7455
631409425R;12.10;9.89;8.72;18.3;27.9;HALTERUNG    DU46;285;7455
631410026R;15.82;12.92;11.41;18.3;27.9;WINKEL       UP46;40;7455
631410096R;15.84;12.94;11.42;18.3;27.9;HALTER       CJ46;40;7455
631410137R;4.38;3.58;3.16;18.3;27.9;HALTER       7C46;30;7455
631413252R;36.05;29.45;25.99;18.3;27.9;HALTEWINKEL  4A46;50;7455
631413451R;16.27;13.29;11.73;18.3;27.9;HALTER       FU46;35;7455
631415415R;47.59;38.88;34.31;18.3;27.9;BEFESTIGUNG  DI46;30;7455
631415422R;12.10;9.89;8.72;18.3;27.9;HALTER       DU46;285;7455
631416272R;22.22;18.15;16.02;18.3;27.9;HALTER       RN46;20;7455
631420069R;5.89;4.81;4.25;18.3;27.9;HALTER       TM46;13;7455
631420809R;80.79;66.01;58.25;18.3;27.9;HALTER       3E46;340;7455
631422018R;9.44;7.71;6.81;18.3;27.9;HALTER       QN46;120;7455
631422207R;5.51;4.50;3.97;18.3;27.9;HALTER       JA46;25;7455
631422217R;44.79;36.59;32.29;18.3;27.9;HALTER       YT46;545;7455
631422242R;29.33;23.96;21.15;18.3;27.9;HALTER       DE46;210;7455
631423058R;5.08;4.15;3.66;18.3;27.9;HALTER       RN46;50;7455
631423668R;10.40;8.50;7.50;18.3;27.9;HALTER       TM45;334;7455
631423912R;71.98;58.81;51.90;18.3;27.9;HALTER       4A46;370;7455
631423982R;0.96;0.78;0.69;18.3;27.9;HALTER       QN46;30;7455
631425013R;7.51;6.14;5.41;18.3;27.9;HALTER       GA46;180;7455
631425089R;61.94;50.60;44.66;18.3;27.9;HALTER       YM46;50;7455
631425335R;187.81;153.44;135.41;18.3;27.9;HALTER       DI46;520;7455
631425487R;66.22;54.10;47.74;18.3;27.9;HALTER       BW46;625;7455
631427228R;48.82;39.89;35.20;18.3;27.9;HALTER       YM46;20;7455
631429056R;66.40;54.25;47.87;18.3;27.9;STREBE       5A86;120;7455
631429114R;4.43;3.62;3.19;18.3;27.9;HALTER       QN46;120;7455
631429675R;18.29;14.94;13.19;18.3;27.9;HALTER       EE46;50;7455
631430038R;48.82;39.89;35.20;18.3;27.9;HALTER       YM46;20;7455
631432068R;187.81;153.44;135.41;18.3;27.9;HALTER       DI46;520;7455
631432262R;4.43;3.62;3.19;18.3;27.9;HALTER       QN46;120;7455
631432379R;66.40;54.25;47.87;18.3;27.9;HALTER       5A46;110;7455
631432902R;29.33;23.96;21.15;18.3;27.9;HALTER       DE46;255;7455
631433936R;2.88;2.35;2.08;18.3;27.9;HALTER       DO46;50;7455
631434172R;18.63;15.22;13.43;18.3;27.9;HALTER       RN46;30;7455
631434747R;10.40;8.50;7.50;18.3;27.9;HALTER       TP46;334;7455
631436494R;71.98;58.81;51.90;18.3;27.9;HALTER       4A46;370;7455
631437117R;71.65;58.54;51.66;18.3;27.9;HALTER       YT46;545;7455
631437360R;9.44;7.71;6.81;18.3;27.9;KOTFL.HALTER QN46;120;7455
631437592R;7.51;6.14;5.41;18.3;27.9;HALTER       GA46;150;7455
631439470R;61.94;50.60;44.66;18.3;27.9;HALTER       YM46;50;7455
631439781R;48.48;39.61;34.95;18.3;27.9;HALTER       3E46;350;7455
631440444R;4.80;3.92;3.46;18.3;27.9;BLECH        DE46;115;7455
631440509R;7.16;5.85;5.16;18.3;27.9;HALTERUNG    RW46;40;7455
631441131R;11.92;9.74;8.59;18.3;27.9;HALTER       7C46;140;7455
631442115R;33.39;27.28;24.07;18.3;27.9;HALTER       YT46;165;7455
631442152R;79.09;64.62;57.02;18.3;27.9;HALTER       YM46;340;7455
631443702R;66.38;54.23;47.86;18.3;27.9;HALTER       YM46;240;7455
631444669R;15.80;12.91;11.39;18.3;27.9;HALTER       2A46;40;7455
631444830R;7.16;5.85;5.16;18.3;27.9;HALTER       QN46;125;7455
631444933R;85.48;69.84;61.63;18.3;27.9;HALTER       2A46;195;7455
631445980R;16.01;13.08;11.54;18.3;27.9;HALTER       2A46;30;7455
631446605R;29.79;24.34;21.48;18.3;27.9;HALTER       JS55;272;7455
631447562R;74.89;61.19;54.00;18.3;27.9;BEFESTIGUNG  DI46;30;7455
631447978R;17.57;14.35;12.67;18.3;27.9;HALTER       CJ46;80;7455
631449635R;17.06;13.94;12.30;18.3;27.9;HALTER       7A46;35;7455
631450017R;66.38;54.23;47.86;18.3;27.9;HALTER       YM46;240;7455
631453419R;48.82;39.89;35.20;18.3;27.9;BLECH        JS46;275;7455
631454472R;4.80;3.92;3.46;18.3;27.9;HALTER       DE46;114;7455
631454843R;83.72;68.40;60.36;18.3;27.9;HALTEWINKEL  DI46;20;7455
631454920R;49.85;40.73;35.94;18.3;27.9;HALTER       2A46;180;7455
631455248R;17.13;14.00;12.35;18.3;27.9;HALTER       CJ46;100;7455
631456550R;79.09;64.62;57.02;18.3;27.9;HALTER       YM46;350;7455
631457406R;15.80;12.91;11.39;18.3;27.9;HALTER       2A46;40;7455
631458995R;7.16;5.85;5.16;18.3;27.9;HALTER       QN48;125;7455
631459705R;11.92;9.74;8.59;18.3;27.9;HALTER       7A46;140;7455
631461291R;48.82;39.89;35.20;18.3;27.9;HALTER       YU91;0;7455
631461427R;63.68;52.03;45.91;18.3;27.9;HALTER;700;7455
631461450R;28.73;23.47;20.71;18.3;27.9;HALTER       CJ46;40;7455
631462227R;75.84;61.96;54.68;18.3;27.9;HALTER       7A46;40;7455
631463207R;18.86;15.41;13.60;18.3;27.9;HALTER       EE55;0;7455
631463881R;15.80;12.91;11.39;18.3;27.9;HALTER       2A46;40;7455
631464016R;16.08;13.14;11.59;18.3;27.9;HALTER       YT46;75;7455
631464073R;29.33;23.96;21.15;18.3;27.9;HALTER       DO46;160;7455
